ListingKey	APN	BuildersName	City	State	StreetName	StreetNumber	TotalExpenses	YearBuilt	ListPrice	MLnumber	AccessibilityFeatures	Acres	AdNumber	Appliances	AppliancesYN	Area	Assessments	AssessmentsYN	Association	AssociationDues1	AssociationDues1Frequency	AssociationDues2	AssociationDues2Frequency	AssociationName1	AssociationYN	AttachedStructure	BuildersTractCode	BuildersTractName	Caprate	CDOM	CDOMResetYN	COLA_Board	COLA_FirstName	COLA_LastName	COLA_PublicID	COLA_StateLicenseNumber	COLO_Code	COLO_Name	CommonWalls	CommunityFeatures	ContactOrder1	ContactOrder2	ContactOrder3	ContactOrder4	ContactOrder5	ContactOrder6	Cooling	CoolingYN	COSA_FirstName	COSA_LastName	COSA_PublicID	COSA_StateLicenseNumber	COSO_Code	COSO_Name	Country	County	CrossStreets	DateClosedSale	DateCmaStatus	DateListingContract	DeletedYN	DirectionFaces	Directions	Disclosures	DocumentNumber	DOM	DoorFeatures	Elevation	EntryLevel	EntryLocation	ExteriorFeatures	FenceYN	Fencing	Fireplace	FireplaceYN	Floor	Foundation	GreenBuildingCertification	GreenCertificationRating	GreenCertifyingBody	GreenEnergyEfficient	GreenEnergyGeneration	GreenIndoorAirQuality	GreenLocation	GreenSustainability	GreenWalkScore	GreenWaterConservation	GreenYearCertified	GrossMultiplier	GrossOperatingIncome	GrossScheduledIncome	Heating	HeatingYN	InteriorFeatures	InternetSendAddressYN	InternetSendListingYN	LA_Board	LA_FirstName	LA_LastName	LA_Publicid	LA_StateLicenseNumber	LandFeeLease	LastChangeType	Laundry	LaundryYN	ListPriceExcludes	ListPriceIncludes	ListPriceLow	LO_Code	LO_Name	LotDimensions	LotFeatures	LotSquareFootage	MLSID	ModelName	MonthlyGrossIncome	NetOperatingIncome	NumberElectricMeters	NumberGarageSpaces	NumberGasMeters	NumberUncoveredSpaces	NumberUnits	NumberWaterMeters	OperatingExpense	OtherStructures	Parking	ParkingSpacesTotal	ParkingYN	Piccount	Pool	PoolYN	PostalCode	PostalCodePlus4	PreviousPrice	PreviousStatus	PricePerSqft	PricePerUnit	PropertyDescription	Roofing	Rooms	SA_FirstName	SA_LastName	SA_PublicID	SA_StateLicenseNumber	SaleType	SecurityExpense	SecurityFeatures	SellingPrice	SeniorYN	Sewer	SO_Code	SO_Name	SourceKey	SourceTimestampModified	Spa	SpaYN	SqFtSourceLot	SquareFootageBuilding	Status	Stories	StoriesTotal	StreetDirection	StreetDirectionSuffix	StreetNumberModifier	StreetSuffix	StreetSuffixModifier	StructuralCondition	Style	ThomasGuide	TimestampModified	TimestampOffMarket	TimestampPhotoModified	TimestampStatusChange	TractName	TractNumber	TractSubAreaCode	Type10ActualRent	Type10Baths	Type10Bedrooms	Type10Furnished	Type10GarageAttached	Type10GarageSpaces	Type10ProFormaRent	Type10TotalRent	Type10Units	Type11ActualRent	Type11Baths	Type11Bedrooms	Type11Furnished	Type11GarageAttached	Type11GarageSpaces	Type11ProFormaRent	Type11TotalRent	Type11Units	Type12ActualRent	Type12Baths	Type12Bedrooms	Type12Furnished	Type12GarageAttached	Type12GarageSpaces	Type12ProFormaRent	Type12TotalRent	Type12Units	Type13ActualRent	Type13Baths	Type13Bedrooms	Type13Furnished	Type13GarageAttached	Type13GarageSpaces	Type13ProFormaRent	Type13TotalRent	Type13Units	Type1ActualRent	Type1Baths	Type1Bedrooms	Type1Furnished	Type1GarageAttached	Type1GarageSpaces	Type1ProFormaRent	Type1TotalRent	Type1Units	Type2ActualRent	Type2Baths	Type2Bedrooms	Type2Furnished	Type2GarageAttached	Type2GarageSpaces	Type2ProFormaRent	Type2TotalRent	Type2Units	Type3ActualRent	Type3Baths	Type3Bedrooms	Type3Furnished	Type3GarageAttached	Type3GarageSpaces	Type3ProFormaRent	Type3TotalRent	Type3Units	Type4ActualRent	Type4Baths	Type4Bedrooms	Type4Furnished	Type4GarageAttached	Type4GarageSpaces	Type4ProFormaRent	Type4TotalRent	Type4Units	Type5ActualRent	Type5Baths	Type5Bedrooms	Type5Furnished	Type5GarageAttached	Type5GarageSpaces	Type5ProFormaRent	Type5TotalRent	Type5Units	Type6ActualRent	Type6Baths	Type6Bedrooms	Type6Furnished	Type6GarageAttached	Type6GarageSpaces	Type6ProFormaRent	Type6TotalRent	Type6Units	Type7ActualRent	Type7Baths	Type7Bedrooms	Type7Furnished	Type7GarageAttached	Type7GarageSpaces	Type7ProFormaRent	Type7TotalRent	Type7Units	Type8ActualRent	Type8Baths	Type8Bedrooms	Type8Furnished	Type8GarageAttached	Type8GarageSpaces	Type8ProFormaRent	Type8TotalRent	Type8Units	Type9ActualRent	Type9Baths	Type9Bedrooms	Type9Furnished	Type9GarageAttached	Type9GarageSpaces	Type9ProFormaRent	Type9TotalRent	Type9Units	Utilities	View	ViewYN	VirtualTour	WaterSource	WellDepth	WellGallonsPerMinute	WellPumpHorsepower	WellReportYN	WindowFeatures	YearBuiltSource	Zone
9603041	6354007036		MTB	CA	Spruce	1340	0	1962	699950	IV15077353		0.239				674										D				16									NCW,NOA,NOB	CRB,CW,SL	2	5	4	10	6	8									US	LA	Between Elm & Oakwood		2015-04-13 00:00:00	2015-04-13 00:00:00	0					16																									0				1	1	IV	TAMMY	NEWSOM	INEWSTAM	01714049		NEWLIST						TBEL09	TARBELL REALTORS		AVCS	10399	MR		0	0	3	0	3		3	1	0		CPD	3	1	3	NO	0	90640	6411			252.23		GREAT INVESTMENT OPPORTUNITY! 3 separate units, each unit is 2 bed/1 bath with a small yard area. Covered parking in rear.							STD					SC,SIS			89722176				A	2775	A			S			ST					2015-04-13 16:57:24		2015-04-13 16:57:24	2015-04-13 16:41:28		0																																						1105	1.00	2	U		0	0	1105	1	1200	1.00	2	U		0	0	1200	1	1200	1.00	2	U		0	0	1200	1																																																											DIST						ASS	
9603166	0473313050000		APPV	CA	Wato	16339	0	1974	274900	EV15077365		0.554				APPV										D				171		EV	MICHELLE	ALVAREZ	EVALVAMIC	01942531	EV2297	THE ASSOCIATES REALTY GROUP	NCW	CRB	2	8					CA,WW,SEE	1							US	SB	Apple Valley Rd/Siskiyou Rd		2015-04-13 00:00:00	2015-04-13 00:00:00	0		Head East on CA-18/S D Street, Turn left onto Apple Valley Road, Turn left onto Siskiyou, Turn right on Wato. Property is on the South East corner of Wato and Siskiyou			16								LIV	1	PC,CR,LN,SEE															22800	WL,FA,SEE	1		1	1	EV	MATTHEW	PIDAL	EVPIDAMAT	01773048		NEWLIST	AR,SEE	1				EV2297	THE ASSOCIATES REALTY GROUP		BY,CL,FY,YD	24112	MR		2000	0	2	4	2		2	2	0	TL	GAR,SEE	6	1	8	NO	0	92307	1251			103.19		2 homes on 1 lot, possible zoning up to 4 units (Buyer to verify). Main house features 3 bedrooms, 2 bathrooms with a 2 car attached garage. Approximately 1,789 sq. ft. of living space with a large fenced backyard. Second home is a 2 bedroom, 1 bathroom home with a enclosed carport serving as a garage, newer windows, ceramic tile, and its own private patio. Approximately 875 square feet of living space. Oversized combined lot of 24,112 square feet. Front hard landscaping complete. Corner lot with beautiful views. Located in the highly desirable Desert Knolls area!!		LIV					STD					SC			89722905				A	2664	A	A					RD				4296-H3	2015-04-13 18:41:37		2015-04-13 17:10:47	2015-04-13 16:49:59		7802																																						1150	2.00	3	U	A	2	1200	1150	1	850	1.00	2	U	A	2	900	850	1																																																																				DIST						ASS	
9603305	4401720500		BKSF	CA	Soranno	3749	10330	1968	295000	RS15077393		0.169				BKSF										D				16									NCW	SL	2	2	1	7	6	8									US	KR	Ming Ave / Wible Rd		2015-04-13 00:00:00	2015-04-13 00:00:00	0					16																									2800				1	1	RS	Martha	Lazo	RLAZOMAR	01340297		NEWLIST						RCHC	Casa-Home.Com		ARP	7356	MR		2800	2525	4	0	4		4	1	275			4		3	NO	0	93309	5048			126.28		Excellent property for investment, 4 units in good conditions, long term tenants. Drive by only, do not disturb tenants. Please call listing agent.							STD					SIS			89723390				A	2336	A	B					AV					2015-04-13 17:30:14		2015-04-13 17:30:14	2015-04-13 17:04:34		2924																																						700	1.00	2	U	D	1	750	2800	4																																																																													DIST						ASS	
9604007	445191021		HMT	CA	Calhoun	1440	15174	1975	625000	SW15077509		0.531				223										A				16									1CW	CRB	2	1	5	3	6	8	CA	1							US	RI	Terry		2015-04-13 00:00:00	2015-04-13 00:00:00	0					16								LIV	1																58800	CF	1		1	1	SW	Matt	Alderman	HMALDEMA	00552391		NEWLIST	CM,IN	1				HM153	Matt Alderman, Broker		ARP	23139	MR		0	44800	6	7	6		6	2	14000			7		12	NO	0	92544	8601			105.93		PLEASE DO NOT DISTURB THE TENANTS!  This is a 6 unit property with 3 A.P.N.'s.  There are 2 addresses:  1440 and 1460 Calhoun Court.   Each unit has a single garage plus there is 1 RV garage.  All units have central heat/air.  Four of the units are 2/2, approximately 900 sq. ft. each and rent for $800 each.  One unit is 2/2, approximately 1650 sq. ft. with a fireplace and inside laundry, it rents for $950.  One unit is 2/1, approximately 750 sq. ft. and rents for $750.  This property is located in and surrounded by single family homes.  It is within easy walking distance of shopping, services, medical offices and the hospital.		BDDN					STD					SC			89736271				A	5900	A	A					CT					2015-04-14 12:22:12		2015-04-13 19:46:54	2015-04-13 19:40:24		99																																						800	2.00	2	U	A	4	3400	3200	4	750	1.00	2	U	D	1	800	750	1	950	2.00	2	U	D	1	1000	950	1																																																											DIST						EST	
9604606	0183221110000		BSTW	CA	Virginia	704	7158	1981	169000	IG15077591		0.220				BSTW									0	A				16									2CW	SDW	2	1	5	3	6	8									US	SB	Barstow Road		2015-04-13 00:00:00	2015-04-13 00:00:00	0					16																									24000				1	1	IG	Andy	Azadzoi	KAZADAND	01469301		NEWLIST						IGDRI01	Diamond Real Estate Investment		D0	9591	MR		2000	16842	4	4	4		4	4	7158			4		5	NO	0	92311	3941			49.82		4 units total. 3 units currently rented for $500.00. Owner pays water, hot water, outside electric, trash and sewer. 4 single car garages, fenced front yard.							STD				0	SC			89746117				A	3392	A			E			WY					2015-04-13 22:55:35		2015-04-13 22:55:35	2015-04-13 22:53:50		10437																																						500	1.00	2	U	D	1	2400	2000	4																																																																													DIST						ASS	
9604687	6180016009		CMP	CA	Atlantic	15412	0	1952	575000	PW15077612		0.113				RO	SP,BV,UNK	1		0					0	A				16									2CW,NOA,NOB	CRB,SDW,SL	2	1	5	3	6	8									US	LA	E.Atlantic & S.Compton Blvd.		2015-04-13 00:00:00	2015-04-13 00:00:00	0			ESM		16			1		BQ		WI																		0				1	1	PW	Ruth	Velazquez	WVELARUT	01111960	FEE	PRICECHG			As Per Seller's List Given to Listing Agent.	As Per Seller's List Given to Listing Agent.		W147	ReMax Classic Real Estate		D2,AVCS,AA,LSR,LL,YD	4926	MR		0	0	6	0	6	6	6	1	0		AS	6	1	4	NO	0	90221	3686	600000		268.69		This 6 unit Complex is ready to be SOLD...Front Common Area with Barbeque(s) for Tenants to Enjoy. Hurry before it is gone.	FLTR						STD		COD,SD		0	SC,SIS			89747521		NO	0	A	2140	A	A	1	S			AV			TRD		2015-04-16 02:17:57		2015-04-14 02:17:23	2015-04-13 23:51:05		7240																																						625	1.00	0	U		0	4200	3750	6																																																																										CY,SEE	1		PRIV						ASS	LCC3
9604729	6185006032		CMP	CA	Atlantic	14818	0	1964	290000	PW15077626		0.059				RO	SP,BV,UNK	1							0	A				16									1CW,NOA,NOB	CRB,SDW,SL	2	1	5	3	6	8									US	LA	E. of Atlantic & N. Compton Bl		2015-04-13 00:00:00	2015-04-13 00:00:00	0	W				16																									0				1	1	PW	Ruth	Velazquez	WVELARUT	01111960	FEE	PRICECHG			As per list given by Seller.	As per List Given by Seller.		W147	ReMax Classic Real Estate		D1,AA,LL	2581	MR		0	0	2	1	2	0	2	1	0		AS,ND,GAR,REG,SDG	0	1	3	NO	0	90221	3004	190000		192.05		This Commercial Mix Use-Units with Business Store in Front and  2 Bedroom & 1 Bath Apartment in Rear is Ready to be SOLD.	FLTR						STD				0	SC,SIS			89747785		NO	0	A	1510	A			S			AV			TRD		2015-04-16 01:58:41		2015-04-15 18:59:04	2015-04-14 00:43:01		10378																																						850	1.00	0	U		0	1200	0	1	850	1.00	2	U	A	0	1000	0	1																																																																				PRIV						ASS	
9604730	5246018001		LA	CA	Union Pacific	4711	3500	1929	299000	DW15077627		0.060				699	UNK	1								D				16		DW	Bui Huy "Kevin"	Hoang	DWHOABUI	01963544	YCLB	Coldwell Banker Alliance RTY	NCW	SDW	19						NO	0							US	LA	Arizona Ave and Kern Ave		2015-04-13 00:00:00	2015-04-13 00:00:00	0		Driving west on Whittier Blvd turn right onto Arizona Ave, then turn left onto Union Pacific Ave			16				GS			AVG	NO	0		RF														20400				1	1	DW	Luis	Fajardo	DWFAJLUI	01813370	FEE							YCLB	Coldwell Banker Alliance RTY		AVCS,LV	2596	MR		1700	16900	2	0	2		2	1	3500			2		11	NO	0	90022	3721			346.06		Investment opportunity, duplex in the city of East Los Angeles. Each unit is 1 bedroom 1 bath, maintenance on the the property is low. Also perfect to live in one and rent the other. Property is located close to the 5 fwy and the 710 fwy.							STD					SIS			89747808		NO	0	A	864	A						AV					2015-04-14 00:49:23		2015-04-14 00:48:19	2015-04-14 00:44:18		5434																																						600	1.00	1	U		0	800	600	1	700	1.00	1	U		0	900	700	1																																																																WMOP	NO	0		DIST						APP	
9605033	030283009		MERC	CA	21st	215	0	1900	179000	MC15077674		0.172														A				15									2CW	SDW,SL	20	2	9	8			CA	1							US	MER	Martin Luther Kibng Jr Way		2015-04-14 00:00:00	2015-04-14 00:00:00	0		From G st, west on 21 st			15																									18300	CF	1		1	1	MC	Jeff	Lawry	MCLAWRJE	01310152		NEWLIST						MC524	London Properties Ltd - Merced		LS,LW	7500	MR		1525	18300	3	2	3		3	0	0			2		18	NO	0	95340				94.21		This is an EXCELLENT opportunity in a very desirable area! Close to downtown, park, police station, and shoppping these units stay occupied! The lot is 750 sqft +/- with an R-2 zoning. The 3 units (2 bedroom, 1 bath; 1 bedroom, 1 bath; and a studio) also offer a great opportunity for you to live in one and rent the others.							STD					SC			89751644				A	1900	A	B	2	W			ST					2015-04-14 08:11:12		2015-04-14 08:11:12	2015-04-14 07:52:26																																								695	1.00	2	U		0	0	695	1	545	1.00	1	U		0	0	545	1	285	1.00	1	U		0	0	285	1																																																								NE	1		DIST						ASS	
9605275	7161002010		BF	CA	Artesia	9523	0	1957	370000	PW15077715		0.084				RF										D				15									NCW	SDW	2	2	1	7	6	8									US	LA	Btwn Bellflower Blvd & Clark		2015-04-14 00:00:00	2015-04-14 00:00:00	0					15																									19200				1	1	PW	John	Rey	ZREYJOHN	00891233		PRICECHG						PW1711	Southland Results Realty		D0	3674	MR		1600	0	2	0	1		2	1	0			4		1	NO	0	90706	6510	460000		335.75		Mix use property; Small Pizza restaurant in front and One Bedroom house in rear (Both rented)							STD					UNK			89753233				A	1102	A						BL					2015-04-21 17:41:56		2015-04-18 12:53:02	2015-04-14 09:07:52		0000																																						800	1.00	0	U		0	800	800	2	800	1.00	1	U		0	800	800																																																																					DIST						EST	
9606665	6019001006		LA	CA	Florence	1320	0	1921	349900	MB15077961		0.110				C23										D				20		SU	Janice	Mills	CLW-W41093	01140856	CLW-X05727	The Service Company Realty Gro	NCW	SDW,SL,URB	2	1	5	3	6	8									US	LA	vermont/wester		2015-04-09 00:00:00	2015-04-09 00:00:00	0					20																									0				1	1	MB	MINERVA	MORENO	M445598	01196169		NEWLIST						9955	UNITED BROKERS REALTY		AVCS,BY	4796	MR		0	0	2	0	2		2	1	0			3		2	NO	0	90044	2512			244.00		2 units in good location. front unit 2 bedroom 1 bath, back unit with 1 bedroom 1 bath. Both with tenant may can delivery vacant.							STD					SIS			89764284				A	1434	A			W			AV					2015-04-17 18:20:55		2015-04-17 18:20:55	2015-04-14 12:19:37		2427																																						738	1.00	1	U		0	1000	738	1	750	1.00	2	U		0	1200	750	1																																																																				DIST,SEE						ASS	
9606743	5003027004		LA	CA	57th	1665	0	1929	499900	RS15077978		0.112				C36										A				15									2CW	SDW	9	2	1	7	6	8	NO	0							US	LA	Western & 57th		2015-04-14 00:00:00	2015-04-14 00:00:00	0		Google Maps			15				GS																					45400	WL	1		1	1	RS	Sean	Na	RNACHAN1	01730195		NEWLIST	IR	1				RK17	Keller Williams Pacific Estate		D1	4880	MR		0	45400	4	4	4		4	1	0		REG	4	1	13	NO	0	90062	2732			144.65		Great Opportunity to own a Bread and Butter Income Property in a good area of Los Angeles.  Walking distance to the Home Depot Shopping Center on Slauson/Western, close to parks, schools, down town LA, and FWYs.  Property is a 4-plex and all units are identical.  Large 1 bedroom 1 bath unit (that may be able to convert into 2 bedrooms), and each comes with a 1-car garage with access from rear alley.  Each unit has its own laundry room.  Gated common area front and back yards.  Well maintained building with long-term tenants.  Rents are solid and close to market already.  One unit will be delivered vacant.  Offers subject to Inspection only.							STD				0	SIS			89765213				A	3456	A	B	2	W			ST					2015-04-17 10:37:47		2015-04-14 12:32:09	2015-04-14 12:30:58		212																																						1000	1.00	1	U	D	1	1000	1000	1	824	1.00	1	U	D	1	1000	824	1	960	1.00	1	U	D	1	1000	960	1	1000	1.00	1	U	D	1	1000	1000	1																																																		DIST						ASS	
9606823	6074025014		LA	CA	113th	200	7590	1922	450000	TR15077989	NO,PK	0.160		WHU	1	C34	BV,UNK	1							0	A				16									1CW	CRB,SDW,SL	19	19	19	19	19	19	NO	0							US	LA	Broadway/Main/Imperial		2015-04-13 00:00:00	2015-04-13 00:00:00	0		See Google Docs			16								NO	0	VT															29160	WL	1	UFRN	1	1	TR	Asif	Musavvir	HMUSAASI	01022368	FEE	NEWLIST	IG	1				PB7503	Diamond Hills Realty		BY,FY	6972	MR		0	21570	2	1	2		2	2	7590			4		20	NO	0	90061	1912			234.38		Very well kept 2 units/Duplex in Los Angeles, front unit is 3 Bedroom, 2 Bath, 1 Car Garage, Tile flooring thru-out, newer windows, Washer and Dryer Hook ups, a must see, back unit is 2 bedroom, 1 bath, plenty of parking, gated for protection.		BDDN					STD				0	SC,SIS			89765363				A	1920	A	A		W			ST					2015-04-14 12:46:00		2015-04-14 12:42:16	2015-04-14 12:35:57		2411																																						1400	2.00	3	U	A	1	1400	1400	1	1030	1.00	2	U	A	0	1030	1030	1																																																																ELIS,ELOP				DIST						ASS	
9606885	07255201		ANA	CA	Neighbors	1758	13160	1962	760000	PW15078011		0.180				79									0	A	Other (OTHR)			15									1CW	SDW	2	1	5	3	6	8									US	OR	Euclid/La Palma		2015-04-14 00:00:00	2015-04-14 00:00:00	0					15																									54900				1	1	PW	Hanh	Le	PLEHANH	01370402	FEE	NEWLIST						PB11036	OC Capital Realty,Inc.		AVCS	7841	MR		4575	41740	5	5	1		4	1	13160			5		1	NO	0	92801	2747			219.08		4 Units Complex of 2beds/1.75bathrooms each. All occupied. Easy access to freeway and urban work places for tenants. Tenants tent to stay long term. Located in high-demand tenant rental neighbors. Good investment...must to see.							STD				0	SC			89766413				A	3469	A	A		W			AV					2015-04-14 12:55:50		2015-04-14 12:52:24	2015-04-14 12:51:58		3812																																						1100	1.75	2	F	D	1	0	1100	1	1150	1.75	2	F	D	1	0	2300	2	1175	1.75	2	F	D	1	0	1175	1																																																											DIST						EST	
9607183	5405014014		LA	CA	Bellevue	1437	0	1927	1100000	WS15078048		0.120				C42										A				15									2CW	SDW,SL	2	5	4	10	6	8									US	LA	Edgeware Rd		2015-04-14 00:00:00	2015-04-14 00:00:00	0					15																									0				1	1	WS	JESUS	ORTIZ	W73499	01268042		NEWLIST						20312	NATIONWIDE INVESTORS  GROUP		ARP,AVCS	5235	MR		0	0	4	2	4		4	1	0			0		16	NO	0	90026	5103			320.89		LOCATION, LOCATION..This fourplex is located in historic Angeleno Heights area with views of the downtown LA skyline from the living rooms!  This 1927 2 story building is in prime location in rapid transformed Echo Park. It has charm and charisma from its early days, including hardwood floors, and ice boxes in kitchen!  There’s a large front patio for entertaining, as well as the back yard with grass. The back deck also has views of the hilltop areas of Echo Park. Each Unit is separately metered and is one bedroom/one bath.  Echo Park Lake is only a five minute walk, which offers pedal boat, canoe, and gondola rides in the lake,  as well as walking paths, and yearly festivals. It’s centrally located to Sunset Blvd which offers great restaurant and shops, Dodger Stadium and Elysian Park.							STD					SC,SIS			89767812				A	3428	A						AV					2015-04-14 13:34:53		2015-04-14 13:34:53	2015-04-14 13:16:28		0																																						1000	1.00	1	U		0	0	1000	4	0	1.00	1	U		0	0	0		0	1.00	1	U		0	0	0		0	1.00	1	U		0	0	0																																																			DIST						ASS	
9607664	0146202190000		SB	CA	Sepulveda	1360	0	1952	279999	DW15078122		0.178				274										A				36									2CW	SDW	2	1	5	3	6	8									US	SB	W Base Line St and N Sierra Wa		2015-04-14 00:00:00	2015-04-14 00:00:00	0					15																									0				1	1	DW	Leticia	Escutia	YESCULET	01447478	FEE	NEWLIST	IN	1				DWALK	Amerilink Realty		FY	7750	MR		0	0	3	0	3		3	1	0			0		1	NO	0	92404	5217			118.85		Great opportunity to own a triplex live in one and rent the other two.. first time home buyers come see it is an amazing opportunity ..this one will be in contract soon							STD					SIS			89772107				A	2356	A	A					AV					2015-04-14 14:19:10		2015-04-14 14:19:10	2015-04-14 14:13:59		55.00																																						0	1.00	1	U		0	0	0	1	0	1.00	1	U		0	0	0	1	0	1.00	2	U		0	0	0	1																																																											DIST						ASS	
9607894	07356314		ANA	CA	Benmore	1559	15164	1966	900000	OC15078148		0.178				78									0	A	Other (OTHR)		5.11	15									2CW	SDW,SL	1	8	2	7	6	8									US	OR	Acacia Street and Benmore Lane		2015-04-14 00:00:00	2015-04-14 00:00:00	0					15								FAM	1														14.29	61110	63000				1	1	OC	Mike	Marcu	SMARCMIK	00919594								J00911	Insite Investment Realty Inc		D3	7770	MR		5250	45946	4	5	4		4	1	15164			5		2	NO	0	92805				202.07		The subject property offers the ability to purchase, upgrade, and increase income in a very solid rental markets. The units are large, individually metered for gas and electricity, and there are 3 single car garages and 1 double car garage. Property is subject to an inspection.							STD					SC,SIS			89772775				A	4454	A	B	2	E			LN					2015-04-14 14:40:59		2015-04-14 14:36:50	2015-04-14 14:35:59		563																																						1500	2.00	3	U	D	2	1650	1500	1	1300	1.50	2	U	D	1	1495	1300	1	1250	1.50	2	U	D	1	1495	1250	1	1200	1.50	2	U	D	1	1495	1200	1																																																		DIST						ASS	
9608153	8141025034		WH	CA	Comstock	7763	20582	1924	1050000	DW15078183		0.199				699									0	A				17									2CW	SDW,SL	2	1	5	3	6	8									US	LA	Washington		2015-04-12 00:00:00	2015-04-12 00:00:00	0					17								NO	0																84960				1	1	DW	Shontay	Henderson	YHENDSHO	01512975	FEE	NEWLIST	IR	1				DWPPR	Park Place Realty Group		AA,FY,LN,LW,SS	8667	MR		7080	65382	6	7	6		6	1	1784			7		4	NO	0	90602	2116			246.94		Front House is 3 bedroom and 1 bath, kitchen recently remodeled. Additional 5 units in back of the house. New water heater intallled in laundry room. There a 3 two car garages and 1 one car garage.							STD				0	SIS			89775283		NO	0	A	4252	A	B	2				AV					2015-04-14 16:48:37		2015-04-14 15:51:59	2015-04-14 15:01:03		6228																																						1795	1.00	3	U	D	2	1850	1795	1	1137	1.00	2	U	A	1	1300	1137	1	1075	1.00	1	U	A	1	1250	1075	1	1070	1.00	1	U	A	1	1250	1070	1	1003	1.00	1	U	A	1	1250	1003	1	1000	1.00	1	U	A	1	1250	1000	1																													NO	0		DIST						ASS	
9608351	2460004012		BBK	CA	3rd	1116	9962	1939	629000	BB15078227		0.110				610										A				15									2CW	CRB,SDW,SL	2	19					WW	1							US	LA	Between Cornell & Delaware		2015-04-14 00:00:00	2015-04-14 00:00:00	0					15							BW,XF	LIV,ELC	1	LAM															32880			CF,PC,GRNC,SIT,TILC	1	1	BB	David	Fogg	B36860	01149065		NEWLIST	AR,IN	1				BH5345029	Keller Williams World Media C		D1,AA,BY,SS,YD	4771	MR		2640	0	2	2	2		2	1	0		AS,GAR,OS,PVT,ST	2		35	NO	0	91504	4301			484.97		Delightful Duplex On 3rd Street In Burbank With Updates. Both Units are 1BD 1BA with Separate Electric and Gas Meters, Remodeled Bathrooms with Upgraded Plumbing and Electrical. Two 1 Car Detached Garages with Alley Access and Gated Grassy Yards. Both units include living rooms, dining areas, inside laundry area, updated kitchen and bathrooms. Unit 1116 with, fresh interior paint, new African Rosewood Laminate Flooring and New Electric Fireplace. Kitchen With Updated Plumbing, Crisp White Cabinetry, Tile Counters and New Stylish Hardware and Fixtures. Unit 1116 1/2 with open friendly floor plan, light laminate flooring, coat closet, beautifully remodeled bathroom with stylish fixtures. Great Shopping and Fine Dining Around The Corner In The Downtown Burbank Village District. Opportunity Is Knocking!	CMP,SHN	LIV					STD				0	SIS			89777817		NO	0	A	1297	A	A		N			ST			TRD	533-	2015-04-16 10:40:18		2015-04-14 15:25:51	2015-04-14 15:22:30		3548																																						0	1.00	1	U	D	1	1400	0	1	1300	1.00	1	U	D	1	1300	1300	1																																																																	NE	1	http://vt.realbiz360.com/MLS-1577529.html	DIST						ASS	BUR4*
9608424	05312420		LB	CA	Chiquita	254	0	1985	2398887	OC15078244		0.100		DW,FSR,GD,GWH,MW	1	NL	NO	0							0	D	Other (OTHR)			15									NCW	CRB,STM	2	2	1	7	6	8	CA,DL	1							US	OR	Chiquita/PCH		2015-04-14 00:00:00	2015-04-14 00:00:00	0		GPS - Google	COZ		15							BW,WD	FAM	1	PC,HW,ST															121800	FF,RA,FIR	1	BL,BTH,CC,CF,CRWN,GRNC,KOPN,OFP,RECL,REMK,SHW	1	1	OC	Scott	Cramer	SCRAMSCO	01394564	FEE	PRICECHG	AR,GE,GAS,IR,IN	1		Tranquility and Peaceful Living!		OC03522	Realty One Group		ARP,AVCS,AA,TNS,OCN,PRK,PAV,SPKF,SPKR,UO,YD	4356	MR		10150	119800	0	3	0	3	2	0	2000	GHA	AS,DY,SHAR,DPAV,GA,REG,TDG,PB	5	1	35	NO	0	92651		2398878		1276.00		Updated 2-Unit property in North Laguna. Beautiful ocean & hills views. This is a unique property with 2 homes + 1 studio/1 Lot. Front home is 254 Chiquita and is a cute cottage. Large front patio w/sit down ocean view. Open floorplan w/spacious living room, high beamed ceiling, hardwood floors, brick fireplace, ceiling fans, newer electric, plumbing, insulation, siding, separate sit-in kitchen, including 2 BR, 1 BA, indoor laundry. Back house is 252 Chiquita, and is a complement to the front house. Up to a single story home w/awesome coastline ocean views from 2 decks. Interior consists of 2 BR, 2 BA, spacious living room w/radiant heated stone floors, modern mini split A/C system, warm decorative tones, fireplace, crown moulding, ceiling fans art spot lights, sit down ocean views. Upgraded kitchen w/Sillstone counters, black appliances. Both BR have carpet & ceiling fans. Second BA has a pedestal sink & shower. Master BR has access to deck and full ocean views. Master bath boasts large soaking tub & modern features. There is a 'studio' apartment downstairs that works as a small office, exercise out room, music room, teens room. Property shows 3 car garage, however inside there is room for 2 additional cars, or storage, or make it what you want/need.	COM	ART,BNS,FAM,GYM,MM,SEP					STD		SD		0	SIS			89778181		NO	0	E	1880	A	B				252-254	ST		TK	BNG,COT,CRF		2015-04-21 16:54:53		2015-04-21 16:54:53	2015-04-14 15:32:43		1																																						2750	1.00	2	U	A	1	33000	2750	1	5000	2.00	2	U	A	2	60000	5000	1	2400	0.00	1	U	A	1	28800	2400	3																																																								CN,CO,HI,OC,PE	1		DIST					BLI	SLR	
